track_id,race_date,race_number,country,conditions_of_race,status,race_type,age_restriction,sex_restriction,stakes_indicator,distance_id,distance_unit,surface,course_type,purse_usa,wps_pool,post_time,track_condition,weather,breed_type,minimum_claim_price,maximum_claim_price,number_of_runners,mon_yr,track_type,track_name,state,active_indicator,handle,num_start,attendance_day,handle_day
CRC,17-Oct-04,1,USA,NW2     L,C,CLM,3U,,N,800,F,D,D,13500,44477,1250,FT,C,TB,14000,16000,6,Jan-60,T,CALDER RACE COURSE,FL,Y,149307,6,4006,345623
CRC,17-Oct-04,2,USA,,C,MSW,2,F,N,850,F,T,T,29000,66524,118,FM,C,TB,0,0,10,Jan-60,T,CALDER RACE COURSE,FL,Y,216916,11,4006,345623
CRC,17-Oct-04,3,USA,,C,STK,3U,B,Y,600,F,D,D,40000,63599,146,FT,C,TB,0,0,6,Jan-60,T,CALDER RACE COURSE,FL,Y,219936,6,4006,345623
CRC,17-Oct-04,4,USA,,C,MCL,34,F,N,600,F,D,D,7500,86843,215,FT,C,TB,12500,12500,8,Jan-60,T,CALDER RACE COURSE,FL,Y,268577,8,4006,345623
CRC,17-Oct-04,5,USA,NW3     L,C,AOC,3U,,N,850,F,T,T,29000,95082,242,FM,C,TB,18000,20000,10,Jan-60,T,CALDER RACE COURSE,FL,Y,259744,12,4006,345623
CRC,17-Oct-04,6,USA,,C,CLM,3U,B,N,800,F,D,D,8000,65391,310,FT,C,TB,6250,6250,8,Jan-60,T,CALDER RACE COURSE,FL,Y,213353,8,4006,345623
CRC,17-Oct-04,7,USA,,C,MSW,2,F,N,850,F,T,T,29000,81114,339,FM,C,TB,0,0,10,Jan-60,T,CALDER RACE COURSE,FL,Y,236154,11,4006,345623
CRC,17-Oct-04,8,USA,C,C,CLM,3U,B,N,800,F,D,D,11000,64151,406,FT,C,TB,9000,10000,9,Jan-60,T,CALDER RACE COURSE,FL,Y,196047,11,4006,345623
CRC,17-Oct-04,9,USA,NW1       X,C,ALW,3,F,N,600,F,D,D,27000,63821,434,FT,C,TB,0,0,7,Jan-60,T,CALDER RACE COURSE,FL,Y,218400,8,4006,345623
CRC,17-Oct-04,10,USA,NW1       X,C,AOC,3U,B,N,550,F,D,D,27000,74193,502,FT,C,TB,14000,16000,7,Jan-60,T,CALDER RACE COURSE,FL,Y,236966,7,4006,345623
CRC,17-Oct-04,11,USA,,C,MCL,34,F,N,800,F,D,D,7500,61451,530,FT,C,TB,12500,12500,7,Jan-60,T,CALDER RACE COURSE,FL,Y,252477,9,4006,345623
CRC,18-Oct-04,1,USA,NW2     L,C,CLM,2,,N,550,F,D,D,19000,41625,1250,FT,C,TB,22500,25000,6,Jan-60,T,CALDER RACE COURSE,FL,Y,124156,6,2747,196292
CRC,18-Oct-04,2,USA,,C,MSW,2,,N,850,F,T,T,29000,57951,118,FM,C,TB,0,0,10,Jan-60,T,CALDER RACE COURSE,FL,Y,232981,10,2747,196292
CRC,18-Oct-04,3,USA,,C,MCL,34,F,N,500,F,D,D,7500,69189,144,FT,C,TB,12500,12500,7,Jan-60,T,CALDER RACE COURSE,FL,Y,227262,7,2747,196292
CRC,18-Oct-04,4,USA,NW2     L,C,CLM,3U,B,N,500,F,D,D,8500,66573,210,FT,C,TB,9000,10000,8,Jan-60,T,CALDER RACE COURSE,FL,Y,221576,8,2747,196292
CRC,18-Oct-04,5,USA,,C,MSW,2,,N,850,F,T,T,29000,99161,239,FM,C,TB,0,0,10,Jan-60,T,CALDER RACE COURSE,FL,Y,343964,11,2747,196292
CRC,18-Oct-04,6,USA,,C,MCL,34,F,N,500,F,D,D,17000,50108,305,FT,C,TB,22500,25000,4,Jan-60,T,CALDER RACE COURSE,FL,Y,109972,7,2747,196292
CRC,18-Oct-04,7,USA,NW2     L,C,CLM,2,F,N,550,F,D,D,19000,77409,334,FT,C,TB,22500,25000,7,Jan-60,T,CALDER RACE COURSE,FL,Y,283045,7,2747,196292
CRC,18-Oct-04,8,USA,NW3     L,C,AOC,3U,B,N,850,F,D,D,29000,59604,403,FT,C,TB,18000,20000,5,Jan-60,T,CALDER RACE COURSE,FL,Y,151258,8,2747,196292
CRC,18-Oct-04,9,USA,,C,MCL,2,F,N,550,F,D,D,10500,84414,432,FT,C,TB,14000,16000,8,Jan-60,T,CALDER RACE COURSE,FL,Y,349580,8,2747,196292
CRC,21-Oct-04,1,USA,,C,MCL,2,F,N,500,F,D,D,7500,54057,1250,FT,C,TB,12500,12500,6,Jan-60,T,CALDER RACE COURSE,FL,Y,168990,9,2973,179771
CRC,21-Oct-04,2,USA,,C,MSW,34,F,N,800,F,D,D,26000,41363,116,FT,C,TB,0,0,7,Jan-60,T,CALDER RACE COURSE,FL,Y,165955,11,2973,179771
CRC,21-Oct-04,3,USA,C,C,CLM,3U,B,N,800,F,D,D,14500,61398,142,FT,C,TB,14000,16000,7,Jan-60,T,CALDER RACE COURSE,FL,Y,247454,7,2973,179771
CRC,21-Oct-04,4,USA,NW2     L,C,CLM,3U,B,N,700,F,D,D,13500,69070,210,FT,C,TB,14000,16000,7,Jan-60,T,CALDER RACE COURSE,FL,Y,227469,7,2973,179771
CRC,21-Oct-04,5,USA,,C,MSW,34,F,N,800,F,D,D,26000,53651,238,FT,C,TB,0,0,6,Jan-60,T,CALDER RACE COURSE,FL,Y,159847,10,2973,179771
CRC,21-Oct-04,6,USA,,C,MCL,2,,N,800,F,D,D,10500,67451,305,FT,C,TB,14000,16000,9,Jan-60,T,CALDER RACE COURSE,FL,Y,224943,9,2973,179771
CRC,21-Oct-04,7,USA,,C,CLM,3U,,N,650,F,D,D,8500,70857,334,FT,C,TB,7000,8000,10,Jan-60,T,CALDER RACE COURSE,FL,Y,226468,10,2973,179771
CRC,21-Oct-04,8,USA,NW1       X,C,AOC,3U,B,N,850,F,D,D,27000,33389,403,FT,C,TB,14000,16000,5,Jan-60,T,CALDER RACE COURSE,FL,Y,81517,12,2973,179771
CRC,21-Oct-04,9,USA,,C,CLM,3U,,N,850,F,D,D,8500,53945,432,FT,C,TB,7000,8000,10,Jan-60,T,CALDER RACE COURSE,FL,Y,215759,12,2973,179771
CRC,22-Oct-04,1,USA,,C,MCL,2,F,N,500,F,D,D,7500,56567,1252,FT,C,TB,12500,12500,6,Jan-60,T,CALDER RACE COURSE,FL,Y,154016,8,3131,251599
CRC,22-Oct-04,2,USA,NW2       X,C,ALW,3U,B,N,500,F,D,D,29000,58469,118,FT,C,TB,0,0,7,Jan-60,T,CALDER RACE COURSE,FL,Y,213156,11,3131,251599
CRC,22-Oct-04,3,USA,NW2     L,C,CLM,2,,N,800,F,D,D,19000,89765,146,FT,C,TB,22500,25000,7,Jan-60,T,CALDER RACE COURSE,FL,Y,295844,7,3131,251599
CRC,22-Oct-04,4,USA,C,C,CLM,3U,B,N,500,F,D,D,11000,65590,213,FT,L,TB,9000,10000,8,Jan-60,T,CALDER RACE COURSE,FL,Y,235559,8,3131,251599
CRC,22-Oct-04,5,USA,NW2     L,C,CLM,3U,,N,850,F,D,D,25000,67206,243,WF,O,TB,35000,40000,8,Jan-60,T,CALDER RACE COURSE,FL,Y,209185,12,3131,251599
CRC,22-Oct-04,6,USA,NW2     L,C,CLM,2,F,N,800,F,D,D,19000,92659,313,WF,O,TB,22500,25000,9,Jan-60,T,CALDER RACE COURSE,FL,Y,299092,9,3131,251599
CRC,22-Oct-04,7,USA,NW2     L,C,CLM,3U,,N,600,F,D,D,13500,99564,343,FT,L,TB,14000,16000,7,Jan-60,T,CALDER RACE COURSE,FL,Y,304233,8,3131,251599
CRC,22-Oct-04,8,USA,C,C,CLM,3U,,N,600,F,D,D,14500,77720,413,FT,L,TB,14000,16000,6,Jan-60,T,CALDER RACE COURSE,FL,Y,249763,8,3131,251599
CRC,22-Oct-04,9,USA,NW2       X,C,ALW,3U,,N,850,F,D,D,29000,80351,447,FT,L,TB,0,0,6,Jan-60,T,CALDER RACE COURSE,FL,Y,201822,8,3131,251599
CRC,22-Oct-04,10,USA,,C,MCL,2,,N,500,F,D,D,7500,53382,515,FT,L,TB,12500,12500,6,Jan-60,T,CALDER RACE COURSE,FL,Y,167665,9,3131,251599
CRC,23-Oct-04,1,USA,C,C,CLM,3U,,N,700,F,D,D,11000,51332,1200,FT,C,TB,9000,10000,9,Jan-60,T,CALDER RACE COURSE,FL,Y,151370,9,14196,1226736
CRC,23-Oct-04,2,USA,NW2     L,C,CLM,3U,,N,600,F,D,D,8500,75796,1226,FT,C,TB,9000,10000,9,Jan-60,T,CALDER RACE COURSE,FL,Y,285690,9,14196,1226736
CRC,23-Oct-04,3,USA,,C,STK,2,F,Y,600,F,D,D,75000,105946,1252,FT,C,TB,0,0,6,Jan-60,T,CALDER RACE COURSE,FL,Y,326551,7,14196,1226736
CRC,23-Oct-04,4,USA,,C,MSW,2,F,N,600,F,D,D,29000,113007,119,FT,C,TB,0,0,12,Jan-60,T,CALDER RACE COURSE,FL,Y,325873,12,14196,1226736
CRC,23-Oct-04,5,USA,NW2     L,C,CLM,3U,,N,850,F,D,D,8500,107794,144,FT,C,TB,9000,10000,7,Jan-60,T,CALDER RACE COURSE,FL,Y,313960,11,14196,1226736
CRC,23-Oct-04,6,USA,,C,STK,3U,B,Y,850,F,D,D,100000,153402,211,FT,C,TB,0,0,7,Jan-60,T,CALDER RACE COURSE,FL,Y,442057,7,14196,1226736
CRC,23-Oct-04,7,USA,,C,STK,3,F,Y,900,F,T,T,200000,196817,239,GD,C,TB,0,0,12,Jan-60,T,CALDER RACE COURSE,FL,Y,577249,13,14196,1226736
CRC,23-Oct-04,8,USA,,C,MSW,2,,N,600,F,D,D,29000,164181,307,FT,C,TB,0,0,10,Jan-60,T,CALDER RACE COURSE,FL,Y,492660,10,14196,1226736
CRC,23-Oct-04,9,USA,,C,STK,2,,Y,600,F,D,D,75000,179035,332,FT,C,TB,0,0,8,Jan-60,T,CALDER RACE COURSE,FL,Y,509995,8,14196,1226736
CRC,23-Oct-04,10,USA,,C,STK,3,,Y,900,F,T,T,200000,196160,401,GD,C,TB,0,0,12,Jan-60,T,CALDER RACE COURSE,FL,Y,661208,15,14196,1226736
CRC,23-Oct-04,11,USA,,C,STK,2,F,Y,850,F,D,D,400000,276055,431,FT,C,TB,0,0,10,Jan-60,T,CALDER RACE COURSE,FL,Y,752095,10,14196,1226736
CRC,23-Oct-04,12,USA,,C,STK,2,,Y,850,F,D,D,400000,282732,456,FT,C,TB,0,0,13,Jan-60,T,CALDER RACE COURSE,FL,Y,719338,14,14196,1226736
CRC,23-Oct-04,13,USA,,C,STK,3U,,Y,850,F,D,D,100000,193273,524,FT,C,TB,0,0,11,Jan-60,T,CALDER RACE COURSE,FL,Y,607969,11,14196,1226736
CRC,23-Oct-04,14,USA,NW1       X,C,AOC,3U,,N,850,F,T,T,27000,103446,552,GD,C,TB,14000,16000,11,Jan-60,T,CALDER RACE COURSE,FL,Y,289454,14,14196,1226736
CRC,23-Oct-04,15,USA,,C,MSW,2,,N,600,F,D,D,29000,142434,618,FT,C,TB,0,0,8,Jan-60,T,CALDER RACE COURSE,FL,Y,429243,10,14196,1226736
CRC,24-Oct-04,1,USA,NW2     L,C,CLM,3U,B,N,850,F,D,D,8000,42772,1225,FT,C,TB,9000,10000,7,Jan-60,T,CALDER RACE COURSE,FL,Y,126712,7,4230,346370
CRC,24-Oct-04,2,USA,NW2     L,C,CLM,3U,B,N,650,F,D,D,8000,55043,1257,FT,C,TB,9000,10000,8,Jan-60,T,CALDER RACE COURSE,FL,Y,210714,9,4230,346370
CRC,24-Oct-04,3,USA,C,C,CLM,3U,,N,800,F,D,D,10000,58330,122,FT,C,TB,9000,10000,7,Jan-60,T,CALDER RACE COURSE,FL,Y,206313,7,4230,346370
CRC,24-Oct-04,4,USA,,C,MSW,34,,N,800,F,T,T,23000,102971,150,GD,C,TB,0,0,12,Jan-60,T,CALDER RACE COURSE,FL,Y,300405,14,4230,346370
CRC,24-Oct-04,5,USA,,C,CLM,2,,N,600,F,D,D,11000,87260,219,FT,C,TB,12500,12500,9,Jan-60,T,CALDER RACE COURSE,FL,Y,284440,10,4230,346370
CRC,24-Oct-04,6,USA,,C,MCL,2,F,N,600,F,D,D,15000,74801,245,FT,C,TB,22500,25000,9,Jan-60,T,CALDER RACE COURSE,FL,Y,227410,10,4230,346370
CRC,24-Oct-04,7,USA,NW2     L,C,ALW,3U,B,N,850,F,T,T,24000,84312,314,GD,C,TB,0,0,9,Jan-60,T,CALDER RACE COURSE,FL,Y,258906,14,4230,346370
CRC,24-Oct-04,8,USA,,C,MCL,2,,N,700,F,D,D,7500,97083,342,FT,C,TB,12500,12500,12,Jan-60,T,CALDER RACE COURSE,FL,Y,276971,14,4230,346370
CRC,24-Oct-04,9,USA,C,C,CLM,3U,,N,850,F,D,D,13000,57043,409,FT,C,TB,14000,16000,8,Jan-60,T,CALDER RACE COURSE,FL,Y,187147,8,4230,346370
CRC,24-Oct-04,10,USA,NW1       X,C,AOC,3U,B,N,700,F,D,D,24000,51489,437,FT,C,TB,14000,16000,7,Jan-60,T,CALDER RACE COURSE,FL,Y,153157,10,4230,346370
CRC,24-Oct-04,11,USA,,C,MCL,2,F,N,700,F,D,D,7500,67356,505,FT,C,TB,12500,12500,9,Jan-60,T,CALDER RACE COURSE,FL,Y,244206,10,4230,346370
CRC,25-Oct-04,1,USA,,C,CLM,3U,B,N,800,F,D,D,8000,38082,1225,FT,C,TB,7000,8000,6,Jan-60,T,CALDER RACE COURSE,FL,Y,106714,6,2798,199763
CRC,25-Oct-04,2,USA,,C,MCL,34,F,N,650,F,D,D,7500,40267,1253,FT,C,TB,12500,12500,7,Jan-60,T,CALDER RACE COURSE,FL,Y,162048,8,2798,199763
CRC,25-Oct-04,3,USA,NW2       X,C,ALW,3U,B,N,850,F,T,T,26000,59359,119,FM,C,TB,0,0,9,Jan-60,T,CALDER RACE COURSE,FL,Y,192206,11,2798,199763
CRC,25-Oct-04,4,USA,,C,CLM,3U,B,N,650,F,D,D,7500,76811,148,FT,C,TB,6250,6250,7,Jan-60,T,CALDER RACE COURSE,FL,Y,251098,7,2798,199763
CRC,25-Oct-04,5,USA,,C,MCL,34,,N,700,F,D,D,10000,56805,215,FT,C,TB,14000,16000,8,Jan-60,T,CALDER RACE COURSE,FL,Y,217291,8,2798,199763
CRC,25-Oct-04,6,USA,NW1       X,C,AOC,3U,,N,500,F,T,T,24000,88510,244,FM,C,TB,14000,16000,10,Jan-60,T,CALDER RACE COURSE,FL,Y,296051,13,2798,199763
CRC,25-Oct-04,7,USA,,C,CLM,2,F,N,600,F,D,D,11000,63335,311,FT,C,TB,12500,12500,5,Jan-60,T,CALDER RACE COURSE,FL,Y,169359,7,2798,199763
CRC,25-Oct-04,8,USA,,C,CLM,3U,,N,600,F,D,D,11000,77152,340,FT,C,TB,10500,12500,7,Jan-60,T,CALDER RACE COURSE,FL,Y,270875,8,2798,199763
CRC,25-Oct-04,9,USA,,C,MCL,34,,N,550,F,D,D,7500,77467,407,FT,C,TB,12500,12500,8,Jan-60,T,CALDER RACE COURSE,FL,Y,337697,9,2798,199763
CRC,28-Oct-04,1,USA,,C,MCL,2,,N,550,F,D,D,7500,39918,1226,FT,C,TB,12500,12500,7,Jan-60,T,CALDER RACE COURSE,FL,Y,115639,8,2804,199929
CRC,28-Oct-04,2,USA,C,C,CLM,3U,,N,500,F,D,D,10000,55995,1252,FT,C,TB,9000,10000,7,Jan-60,T,CALDER RACE COURSE,FL,Y,225167,7,2804,199929
CRC,28-Oct-04,3,USA,C,C,AOC,3U,,N,800,F,T,T,32000,66656,119,FM,C,TB,57500,62500,8,Jan-60,T,CALDER RACE COURSE,FL,Y,193935,8,2804,199929
CRC,28-Oct-04,4,USA,,C,MCL,2,F,N,550,F,D,D,7500,63676,150,FT,C,TB,12500,12500,7,Jan-60,T,CALDER RACE COURSE,FL,Y,197489,10,2804,199929
CRC,28-Oct-04,5,USA,,C,CLM,2,,N,800,F,D,D,13000,51489,215,FT,C,TB,14000,16000,6,Jan-60,T,CALDER RACE COURSE,FL,Y,168190,7,2804,199929
CRC,28-Oct-04,6,USA,,C,MSW,34,F,N,800,F,T,T,23000,89569,246,FM,C,TB,0,0,8,Jan-60,T,CALDER RACE COURSE,FL,Y,260983,14,2804,199929
CRC,28-Oct-04,7,USA,,C,CLM,3U,B,N,550,F,D,D,10000,65568,311,FT,C,TB,9000,10000,8,Jan-60,T,CALDER RACE COURSE,FL,Y,201290,8,2804,199929
CRC,28-Oct-04,8,USA,NW2     L,C,CLM,3U,B,N,800,F,D,D,16000,69021,339,FT,C,TB,22500,25000,8,Jan-60,T,CALDER RACE COURSE,FL,Y,212942,8,2804,199929
CRC,28-Oct-04,9,USA,,C,MCL,2,,N,600,F,D,D,17000,81442,408,FT,C,TB,30000,32000,9,Jan-60,T,CALDER RACE COURSE,FL,Y,282857,9,2804,199929
CRC,29-Oct-04,1,USA,,C,MCL,34,F,N,700,F,D,D,10000,48024,1226,FT,C,TB,14000,16000,7,Jan-60,T,CALDER RACE COURSE,FL,Y,143455,7,3122,285444
CRC,29-Oct-04,2,USA,NW1       X,C,ALW,2,F,N,850,F,T,T,24000,69649,1252,FM,C,TB,0,0,8,Jan-60,T,CALDER RACE COURSE,FL,Y,270734,9,3122,285444
CRC,29-Oct-04,3,USA,,C,MCL,2,,N,600,F,D,D,10000,75283,119,FT,C,TB,14000,16000,7,Jan-60,T,CALDER RACE COURSE,FL,Y,221687,7,3122,285444
CRC,29-Oct-04,4,USA,C,C,CLM,3U,B,N,700,F,D,D,10000,68820,147,FT,C,TB,9000,10000,7,Jan-60,T,CALDER RACE COURSE,FL,Y,218202,7,3122,285444
CRC,29-Oct-04,5,USA,,C,CLM,3,,N,850,F,T,T,20000,79557,216,FM,C,TB,30000,32000,8,Jan-60,T,CALDER RACE COURSE,FL,Y,280871,13,3122,285444
CRC,29-Oct-04,6,USA,,C,MCL,2,F,N,600,F,D,D,10000,92982,244,FT,C,TB,14000,16000,11,Jan-60,T,CALDER RACE COURSE,FL,Y,288275,12,3122,285444
CRC,29-Oct-04,7,USA,,C,CLM,2,,N,600,F,D,D,17000,102420,312,FT,C,TB,22500,25000,6,Jan-60,T,CALDER RACE COURSE,FL,Y,215880,8,3122,285444
CRC,29-Oct-04,8,USA,NW1       X,C,ALW,2,F,N,600,F,D,D,24000,105735,340,FT,C,TB,0,0,7,Jan-60,T,CALDER RACE COURSE,FL,Y,307484,7,3122,285444
CRC,29-Oct-04,9,USA,NW2     L,C,ALW,3U,,N,550,F,D,D,24000,100951,407,FT,C,TB,0,0,8,Jan-60,T,CALDER RACE COURSE,FL,Y,276890,8,3122,285444
CRC,29-Oct-04,10,USA,,C,MCL,34,F,N,550,F,D,D,7500,123922,436,FT,C,TB,12500,12500,10,Jan-60,T,CALDER RACE COURSE,FL,Y,414484,10,3122,285444
CRC,30-Oct-04,1,USA,NW3       X,C,AOC,3U,B,N,600,F,D,D,28000,76303,1200,FT,C,TB,35000,40000,5,Jan-60,T,CALDER RACE COURSE,FL,Y,148018,6,8226,632651
CRC,30-Oct-04,2,USA,,C,CLM,3U,,N,600,F,D,D,7000,82556,1226,FT,C,TB,5000,5000,8,Jan-60,T,CALDER RACE COURSE,FL,Y,308975,9,8226,632651
CRC,30-Oct-04,3,USA,,C,MCL,34,,N,600,F,D,D,18000,97108,1252,FT,C,TB,35000,40000,7,Jan-60,T,CALDER RACE COURSE,FL,Y,306127,7,8226,632651
CRC,30-Oct-04,4,USA,NW2       X,C,AOC,3U,,N,850,F,T,T,26000,128873,118,FM,C,TB,22500,25000,8,Jan-60,T,CALDER RACE COURSE,FL,Y,372449,9,8226,632651
CRC,30-Oct-04,5,USA,,C,MCL,34,,N,650,F,D,D,7500,182132,148,FT,C,TB,12500,12500,11,Jan-60,T,CALDER RACE COURSE,FL,Y,551552,11,8226,632651
CRC,30-Oct-04,6,USA,NW1       X,C,ALW,3,,N,850,F,D,D,24000,148792,216,FT,C,TB,0,0,7,Jan-60,T,CALDER RACE COURSE,FL,Y,440228,7,8226,632651
CRC,30-Oct-04,7,USA,,C,MSW,2,,N,850,F,T,T,23000,259724,248,FM,C,TB,0,0,12,Jan-60,T,CALDER RACE COURSE,FL,Y,684069,14,8226,632651
CRC,30-Oct-04,8,USA,NW1       X,C,AOC,3U,,N,650,F,D,D,24000,157057,317,FT,C,TB,14000,16000,9,Jan-60,T,CALDER RACE COURSE,FL,Y,472547,10,8226,632651
CRC,30-Oct-04,9,USA,NW3     L,C,ALW,3U,,N,600,F,D,D,26000,187815,340,FT,C,TB,0,0,7,Jan-60,T,CALDER RACE COURSE,FL,Y,496994,8,8226,632651
CRC,30-Oct-04,10,USA,NW1       X,C,ALW,2,,N,850,F,T,T,24000,214196,410,FM,C,TB,0,0,12,Jan-60,T,CALDER RACE COURSE,FL,Y,708494,14,8226,632651
CRC,31-Oct-04,1,USA,,C,CLM,3U,,N,850,F,D,D,7000,28308,1225,FT,C,TB,5000,5000,4,Jan-60,T,CALDER RACE COURSE,FL,Y,55855,6,5004,396713
CD,31-Oct-04,1,USA,,C,STR,3U,,N,850,F,D,D,22000,130592,1241,FT,L,TB,0,8000,11,Jan-60,T,CHURCHILL DOWNS,KY,Y,344462,12,0,327242
CRC,31-Oct-04,2,USA,,C,MSW,2,F,N,850,F,T,T,23000,71804,1252,FM,C,TB,0,0,10,Jan-60,T,CALDER RACE COURSE,FL,Y,264656,12,5004,396713
CD,31-Oct-04,2,USA,,C,STR,3U,,N,800,F,D,D,25000,171336,110,FT,L,TB,0,10000,7,Jan-60,T,CHURCHILL DOWNS,KY,Y,546766,7,0,327242
CRC,31-Oct-04,3,USA,,C,MCL,2,F,N,550,F,D,D,7500,72888,117,FT,C,TB,12500,12500,6,Jan-60,T,CALDER RACE COURSE,FL,Y,208022,7,5004,396713
CD,31-Oct-04,3,USA,NW1       X,C,ALW,2,,N,850,F,T,T,50600,248966,140,GD,L,TB,0,0,9,Jan-60,T,CHURCHILL DOWNS,KY,Y,717684,9,0,327242
CRC,31-Oct-04,4,USA,NW2     L,C,CLM,3U,,N,850,F,D,D,16000,62680,143,FT,C,TB,22500,25000,7,Jan-60,T,CALDER RACE COURSE,FL,Y,190966,7,5004,396713
CD,31-Oct-04,4,USA,,C,MSW,2,,N,850,F,D,D,48200,594913,208,FT,L,TB,0,0,10,Jan-60,T,CHURCHILL DOWNS,KY,Y,1176442,10,0,327242
CRC,31-Oct-04,5,USA,,C,MSW,2,F,N,850,F,T,T,23000,72529,210,FM,C,TB,0,0,10,Jan-60,T,CALDER RACE COURSE,FL,Y,220690,13,5004,396713
CD,31-Oct-04,5,USA,NW2       X,C,ALW,3U,B,N,800,F,D,D,54900,230205,237,FT,L,TB,0,0,9,Jan-60,T,CHURCHILL DOWNS,KY,Y,715460,10,0,327242
CRC,31-Oct-04,6,USA,,C,MSW,2,,N,800,F,D,D,23000,64116,238,FT,C,TB,0,0,7,Jan-60,T,CALDER RACE COURSE,FL,Y,215809,8,5004,396713
CRC,31-Oct-04,7,USA,C,C,CLM,3U,,N,800,F,D,D,10000,70854,304,FT,C,TB,9000,10000,7,Jan-60,T,CALDER RACE COURSE,FL,Y,228093,9,5004,396713
CD,31-Oct-04,6,USA,,C,MSW,2,F,N,600,F,D,D,47000,276701,309,FT,L,TB,0,0,13,Jan-60,T,CHURCHILL DOWNS,KY,Y,793700,18,0,327242
CRC,31-Oct-04,8,USA,,C,CLM,3,F,N,850,F,T,T,17000,69902,332,FM,C,TB,22500,25000,10,Jan-60,T,CALDER RACE COURSE,FL,Y,218071,12,5004,396713
CD,31-Oct-04,7,USA,NW2     L,C,ALW,3U,,N,600,F,D,D,49400,271530,337,FT,L,TB,0,0,12,Jan-60,T,CHURCHILL DOWNS,KY,Y,726116,12,0,327242
CRC,31-Oct-04,9,USA,,C,MSW,2,F,N,550,F,D,D,23000,82383,358,FT,C,TB,0,0,7,Jan-60,T,CALDER RACE COURSE,FL,Y,259518,8,5004,396713
CD,31-Oct-04,8,USA,NW1       X,C,ALW,3U,,N,800,F,T,T,50600,269193,408,GD,L,TB,0,0,12,Jan-60,T,CHURCHILL DOWNS,KY,Y,728973,17,0,327242
CRC,31-Oct-04,10,USA,NW1       X,C,ALW,3U,B,N,650,F,D,D,24000,115346,427,FT,C,TB,0,0,7,Jan-60,T,CALDER RACE COURSE,FL,Y,319202,7,5004,396713
CD,31-Oct-04,9,USA,,C,STK,3U,,Y,750,F,D,D,150000,200117,440,FT,L,TB,0,0,6,Jan-60,T,CHURCHILL DOWNS,KY,Y,521487,7,0,327242
CRC,31-Oct-04,11,USA,,C,MCL,2,,N,500,F,D,D,15000,79916,453,FT,C,TB,22500,25000,7,Jan-60,T,CALDER RACE COURSE,FL,Y,294985,8,5004,396713
CD,31-Oct-04,10,USA,,C,MSW,3U,,N,1100,F,T,T,48200,192308,508,GD,L,TB,0,0,10,Jan-60,T,CHURCHILL DOWNS,KY,Y,759005,16,0,327242
CRC,01-Nov-04,1,USA,,C,MCL,34,F,N,550,F,D,D,15000,39160,1226,FT,C,TB,22500,25000,7,Jan-60,T,CALDER RACE COURSE,FL,Y,129624,7,2866,259890
CRC,01-Nov-04,2,USA,C,C,CLM,3U,,N,650,F,D,D,10000,47177,1252,FT,C,TB,9000,10000,6,Jan-60,T,CALDER RACE COURSE,FL,Y,173744,7,2866,259890
CRC,01-Nov-04,3,USA,,C,CLM,3U,,N,850,F,D,D,10000,69073,119,FT,C,TB,9000,10000,6,Jan-60,T,CALDER RACE COURSE,FL,Y,200004,6,2866,259890
CRC,01-Nov-04,4,USA,NW1       X,C,ALW,3U,B,N,850,F,T,T,24000,109997,148,FM,C,TB,0,0,10,Jan-60,T,CALDER RACE COURSE,FL,Y,341065,12,2866,259890
CRC,01-Nov-04,5,USA,,C,CLM,3U,B,N,700,F,D,D,10000,95006,215,FT,C,TB,9000,10000,6,Jan-60,T,CALDER RACE COURSE,FL,Y,292803,7,2866,259890
CRC,01-Nov-04,6,USA,,C,MCL,2,F,N,500,F,D,D,15000,128461,245,FT,C,TB,22500,25000,11,Jan-60,T,CALDER RACE COURSE,FL,Y,410469,11,2866,259890
CRC,01-Nov-04,7,USA,NW1       X,C,AOC,3U,,N,850,F,T,T,24000,108308,311,FM,C,TB,14000,16000,9,Jan-60,T,CALDER RACE COURSE,FL,Y,371155,14,2866,259890
CRC,01-Nov-04,8,USA,NW3       X,C,AOC,3U,,N,650,F,D,D,28000,104182,339,FT,C,TB,35000,40000,9,Jan-60,T,CALDER RACE COURSE,FL,Y,312765,9,2866,259890
CRC,01-Nov-04,9,USA,,C,MCL,2,,N,800,F,D,D,7500,97789,407,FT,C,TB,12500,12500,9,Jan-60,T,CALDER RACE COURSE,FL,Y,397667,10,2866,259890
CD,02-Nov-04,1,USA,NW2     L,C,CLM,3U,B,N,700,F,D,D,16500,87353,1240,SY,R,TB,10000,10000,11,Jan-60,T,CHURCHILL DOWNS,KY,Y,247057,12,2495,406090
CD,02-Nov-04,2,USA,,C,MSW,2,F,N,850,F,D,D,48200,105057,109,SY,R,TB,0,0,9,Jan-60,T,CHURCHILL DOWNS,KY,Y,382392,9,2495,406090
CD,02-Nov-04,3,USA,,C,CLM,3U,B,N,600,F,D,D,16500,141001,140,SY,R,TB,7000,8000,14,Jan-60,T,CHURCHILL DOWNS,KY,Y,428951,17,2495,406090
CD,02-Nov-04,4,USA,NW2     L,C,ALW,3U,B,N,600,F,D,D,49400,111943,207,SY,R,TB,0,0,8,Jan-60,T,CHURCHILL DOWNS,KY,Y,408102,9,2495,406090
CD,02-Nov-04,5,USA,,C,CLM,3U,,N,800,F,D,D,20000,156047,237,SY,R,TB,9000,10000,13,Jan-60,T,CHURCHILL DOWNS,KY,Y,508926,13,2495,406090
